source,target,type
Desire_9.31136982616168e+18_Eat,Internsion_2.0536776409705293e+18,go_to
Desire_1.0737677330909284e+19_Shop,Internsion_1.655460071627613e+19,go_to
Desire_1.1847481556323713e+19_Shop,Internsion_5.949491319477948e+18,go_to
Desire_2.498145247941312e+18_Errands,Internsion_7.828811921889318e+18,go_to
Desire_1.170769753084451e+19_Shop,Internsion_2.649374353439584e+18,go_to
Desire_1.780012940321989e+19_Shop,Internsion_1.396952371390833e+18,go_to
Desire_1.2385581294463349e+19_Recreation,Internsion_1.0488624795298275e+19,go_to
Desire_1.3199269728532482e+19_Recreation,Internsion_1.0543732024708452e+19,go_to
Desire_1.5838113390882765e+19_Errands,Internsion_9.172295962529406e+18,go_to
Desire_6.098483241607982e+17_Recreation,Internsion_1.2388158070307406e+19,go_to
Desire_1.5345477795391214e+19_Eat,Internsion_3.756937088976449e+18,go_to
Desire_3.4591124645644614e+17_Eat,Internsion_3.19327256492106e+18,go_to
Desire_8.685018627076352e+18_Shop,Internsion_5.945811114911377e+18,go_to
Desire_1.0691072004995578e+19_Shop,Internsion_6.599182702298807e+18,go_to
Desire_1.38330933600143e+19_Eat,Internsion_6.086079016089954e+18,go_to
Desire_1.4124299631129549e+19_Shop,Internsion_1.4304766768389198e+19,go_to
Desire_5.159775940981806e+18_Eat,Internsion_9.299290183314973e+18,go_to
Desire_9.88364166078897e+18_Eat,Internsion_1.295204997646687e+19,go_to
Desire_9.98080440252326e+18_Eat,Internsion_1.4870273125323106e+19,go_to
Desire_8.283852888765289e+18_Errands,Internsion_1.4263759397546174e+19,go_to
Desire_9.367563397626442e+18_Eat,Internsion_1.6031107941606212e+19,go_to
Desire_1.671659572534444e+19_Errands,Internsion_2.8998586723007974e+18,go_to
Desire_7.777709531566038e+17_Eat,Internsion_7.415314990878567e+18,go_to
Desire_1.2062821951066894e+19_Eat,Internsion_1.384497899669031e+18,go_to
Desire_2.299502710383849e+18_Eat,Internsion_1.3171822702773289e+19,go_to
Desire_3.607712965832271e+18_Recreation,Internsion_1.1319185518356795e+19,go_to
Desire_3.7547419713765857e+18_Recreation,Internsion_3.386250224538791e+18,go_to
Desire_1.4179863340141455e+19_Recreation,Internsion_1.6311468404712071e+19,go_to
Desire_1.0154842763449946e+19_Eat,Internsion_1.6096466772059294e+19,go_to
Desire_3.7891159157843866e+18_Errands,Internsion_1.491892870707782e+19,go_to
Desire_4.100123821137356e+18_Errands,Internsion_1.6188327787924216e+19,go_to
Desire_1.002557955200668e+19_Eat,Internsion_8.297529573321615e+18,go_to
Desire_1.2259076584840346e+19_Eat,Internsion_1.2498669618773432e+19,go_to
Desire_1.282104264172362e+19_Eat,Internsion_9.31237839812792e+18,go_to
Desire_7.649028385999322e+18_Recreation,Internsion_1.4155714516540551e+19,go_to
Desire_1.8055895484406508e+19_Eat,Internsion_1.44283263619221e+19,go_to
Desire_1.3764574279126624e+19_Eat,Internsion_1.0891887709858447e+19,go_to
Desire_1.504469019348668e+19_School,Internsion_1.68953646854248e+18,go_to
Desire_9.527825766567487e+18_Eat,Internsion_1.3166765482427822e+18,go_to
Desire_1.824802159325726e+19_Recreation,Internsion_1.287063727938171e+19,go_to
